Sembol,Alis_Tarihi,Satis_Tarihi,Alis_Fiyati,Satis_Fiyati,Sonuc,Net_PNL,Kasa_Etkisi
ITW,2024-07-18,2024-07-24,241.93,232.24,ZARAR (SL),-403.74,129539.27
ITW,2024-09-04,2024-09-19,237.51,250.35,KAR (TP),537.6,130073.87
ITW,2024-09-20,2024-11-05,246.82,260.05,KAR (TP),533.04,130603.91
ITW,2024-11-22,2024-12-18,267.39,254.97,ZARAR (SL),-467.32,130133.59
ITW,2025-01-22,2025-03-07,254.43,269.49,KAR (TP),588.96,130719.55
ITW,2025-03-10,2025-03-11,262.8,250.19,ZARAR (SL),-483.07,130233.48
ITW,2025-05-02,2025-07-01,239.37,253.62,KAR (TP),592.18,130822.66
ITW,2025-07-02,2025-08-22,254.87,267.75,KAR (TP),502.36,131322.03
ITW,2025-08-26,2025-09-25,264.6,256.3,ZARAR (SL),-316.63,131002.4
ITW,2025-10-23,2025-10-24,257.44,245.75,ZARAR (SL),-457.09,130542.31
GWW,2024-02-29,2024-03-21,959.08,1014.34,KAR (TP),573.19,131111.0
GWW,2024-03-25,2024-04-11,992.86,952.0,ZARAR (SL),-414.52,130693.49
GWW,2024-05-15,2024-05-29,946.03,899.05,ZARAR (SL),-499.58,130190.91
GWW,2024-07-02,2024-07-16,906.35,975.57,KAR (TP),760.64,130948.55
GWW,2024-07-18,2024-09-16,945.25,997.54,KAR (TP),550.24,131495.79
GWW,2024-09-20,2024-10-11,1021.3,1073.56,KAR (TP),508.71,132001.5
GWW,2024-10-15,2024-11-06,1074.08,1182.31,KAR (TP),1004.68,133003.18
GWW,2024-11-07,2024-12-12,1176.37,1138.81,ZARAR (SL),-322.24,132677.94
GWW,2025-01-21,2025-01-31,1111.56,1053.24,ZARAR (SL),-527.65,132147.29
GWW,2025-04-11,2025-05-01,987.13,1046.15,KAR (TP),594.89,132739.18
GWW,2025-05-09,2025-05-16,1029.9,1096.44,KAR (TP),643.11,133379.3
GWW,2025-05-30,2025-06-17,1082.41,1040.51,ZARAR (SL),-390.11,132986.19
GWW,2025-09-11,2025-09-22,1012.29,976.85,ZARAR (SL),-353.06,132630.13
GWW,2025-10-23,2025-11-14,961.79,926.21,ZARAR (SL),-372.92,132254.21
GWW,2025-12-04,2025-12-11,968.91,1032.39,KAR (TP),652.17,132903.38
WAB,2024-02-15,2024-02-29,132.63,140.09,KAR (TP),559.7,133458.59
WAB,2024-03-15,2024-04-03,138.63,146.94,KAR (TP),596.34,134051.93
WAB,2024-04-04,2024-04-24,146.09,162.0,KAR (TP),1085.64,135134.56
WAB,2024-05-17,2024-06-11,166.89,161.64,ZARAR (SL),-317.73,134813.83
WAB,2024-07-15,2024-07-24,162.96,156.13,ZARAR (SL),-422.1,134388.73
WAB,2024-09-13,2024-09-19,167.96,177.16,KAR (TP),544.99,134930.72
WAB,2024-09-20,2024-10-14,178.14,187.23,KAR (TP),507.55,135435.27
WAB,2024-10-23,2024-11-06,186.21,199.19,KAR (TP),694.13,136126.4
WAB,2024-11-25,2024-12-18,198.28,189.31,ZARAR (SL),-455.13,135668.27
WAB,2025-01-15,2025-02-12,199.28,188.32,ZARAR (SL),-553.2,135112.07
WAB,2025-03-21,2025-04-03,184.09,172.93,ZARAR (SL),-609.13,134499.94
WAB,2025-04-30,2025-05-12,184.05,200.24,KAR (TP),876.61,135373.55
WAB,2025-05-28,2025-07-02,200.83,213.35,KAR (TP),620.36,135990.91
WAB,2025-07-08,2025-07-24,211.25,200.2,ZARAR (SL),-526.18,135461.73
WAB,2025-09-04,2025-09-16,193.55,187.42,ZARAR (SL),-319.34,135139.39
WAB,2025-09-30,2025-10-10,200.23,190.8,ZARAR (SL),-473.89,134662.49
WAB,2025-10-27,2025-12-03,200.1,213.45,KAR (TP),664.21,135323.71
IEX,2024-02-01,2024-02-21,214.78,227.71,KAR (TP),598.78,135917.99
IEX,2024-03-14,2024-04-12,235.43,226.96,ZARAR (SL),-362.64,135552.34
IEX,2024-07-22,2024-07-24,201.49,195.1,ZARAR (SL),-320.22,135229.12
IEX,2024-09-03,2024-09-05,199.2,193.19,ZARAR (SL),-304.64,134921.48
IEX,2024-09-16,2024-09-26,198.99,209.53,KAR (TP),526.41,135444.89
IEX,2024-10-30,2024-11-06,215.38,231.39,KAR (TP),740.69,136182.58
IEX,2024-11-07,2024-12-18,225.48,208.49,ZARAR (SL),-756.6,135422.97
IEX,2025-02-03,2025-02-05,216.28,195.25,ZARAR (SL),-975.31,134444.66
IEX,2025-07-09,2025-07-30,182.89,163.58,ZARAR (SL),-1058.89,133382.77
IEX,2025-10-15,2025-10-29,163.19,173.4,KAR (TP),622.65,134002.42
IEX,2025-10-30,2025-11-14,170.3,164.49,ZARAR (SL),-344.16,133655.26
IEX,2025-11-24,2025-12-04,169.91,179.03,KAR (TP),533.75,134186.01
AAL,2024-01-26,2024-01-30,15.13,14.53,ZARAR (SL),-399.56,133781.95
AAL,2024-02-22,2024-03-05,15.24,14.67,ZARAR (SL),-377.02,133401.93
AAL,2024-05-06,2024-05-21,14.65,14.03,ZARAR (SL),-426.21,132972.73
AAL,2024-09-05,2024-09-26,10.8,11.79,KAR (TP),913.67,133883.39
AAL,2024-10-04,2024-10-16,11.51,12.89,KAR (TP),1195.96,135076.35
AAL,2024-11-06,2024-11-25,14.0,14.92,KAR (TP),654.14,135727.49
AAL,2024-12-27,2025-01-10,17.35,18.38,KAR (TP),590.66,136315.15
AAL,2025-01-13,2025-01-21,17.6,18.64,KAR (TP),587.91,136900.06
AAL,2025-01-22,2025-01-23,18.66,17.03,ZARAR (SL),-876.53,136020.53
AAL,2025-04-09,2025-04-10,11.12,9.51,ZARAR (SL),-1450.84,134566.69
AAL,2025-05-02,2025-05-09,10.52,11.11,KAR (TP),557.84,135121.53
AAL,2025-05-27,2025-06-05,11.64,11.27,ZARAR (SL),-320.87,134797.66
AAL,2025-06-24,2025-07-10,11.37,12.94,KAR (TP),1377.83,136172.49
AAL,2025-07-11,2025-07-24,12.22,11.46,ZARAR (SL),-624.93,135544.55
AAL,2025-08-12,2025-08-21,12.98,12.57,ZARAR (SL),-318.87,135222.68
AAL,2025-09-02,2025-09-04,13.39,12.86,ZARAR (SL),-398.82,134820.87
AAL,2025-10-23,2025-10-24,12.77,13.78,KAR (TP),787.92,135605.78
AAL,2025-11-05,2025-11-11,13.42,12.99,ZARAR (SL),-323.42,135279.36
AAL,2025-11-25,2025-12-02,13.46,14.24,KAR (TP),576.49,135852.86
AAL,2025-12-03,2025-12-15,14.56,15.33,KAR (TP),525.85,136375.7
DAL,2024-02-22,2024-03-20,41.18,44.47,KAR (TP),796.62,137167.82
DAL,2024-04-03,2024-04-22,45.64,48.04,KAR (TP),523.09,137687.92
DAL,2024-08-29,2024-09-09,40.95,43.03,KAR (TP),507.1,138192.02
DAL,2024-10-03,2024-10-08,46.76,49.87,KAR (TP),662.82,138851.84
DAL,2024-10-09,2024-10-16,50.23,55.64,KAR (TP),1075.1,139923.95
DAL,2024-10-28,2024-10-30,54.72,57.77,KAR (TP),553.16,140474.11
DAL,2024-11-01,2024-11-06,57.7,61.58,KAR (TP),670.06,141141.17
DAL,2024-11-19,2024-12-03,63.98,61.83,ZARAR (SL),-339.68,140798.49
DAL,2025-01-13,2025-01-29,64.33,67.62,KAR (TP),508.52,141304.01
DAL,2025-05-27,2025-06-13,49.08,46.73,ZARAR (SL),-480.73,140820.28
DAL,2025-06-24,2025-07-10,49.24,56.41,KAR (TP),1453.82,142271.1
DAL,2025-07-15,2025-07-30,55.35,53.25,ZARAR (SL),-381.75,141886.35
DAL,2025-08-12,2025-08-22,58.26,61.5,KAR (TP),553.13,142436.47
DAL,2025-09-02,2025-09-15,60.94,58.24,ZARAR (SL),-446.32,141987.16
DAL,2025-10-14,2025-10-23,61.08,58.77,ZARAR (SL),-381.71,141602.44
DAL,2025-11-24,2025-11-26,60.67,64.27,KAR (TP),590.37,142189.82
DAL,2025-12-03,2025-12-15,67.49,71.27,KAR (TP),557.08,142743.9
UAL,2024-02-20,2024-03-20,43.46,45.98,KAR (TP),576.84,143317.74
UAL,2024-03-26,2024-03-28,45.42,47.88,KAR (TP),538.61,143853.35
UAL,2024-04-02,2024-04-04,45.65,43.22,ZARAR (SL),-535.31,143315.04
UAL,2024-04-17,2024-04-18,48.74,51.42,KAR (TP),546.86,143858.9
UAL,2024-04-19,2024-04-23,51.38,54.03,KAR (TP),512.76,144368.66
UAL,2024-06-06,2024-06-14,53.3,49.69,ZARAR (SL),-680.3,143685.37
UAL,2024-07-22,2024-07-24,48.19,46.02,ZARAR (SL),-453.3,143229.06
UAL,2024-08-29,2024-09-05,42.64,45.12,KAR (TP),578.61,143804.68
UAL,2024-09-06,2024-09-09,46.01,48.75,KAR (TP),592.52,144394.2
UAL,2024-12-09,2024-12-18,96.02,91.47,ZARAR (SL),-476.86,143914.34
UAL,2025-01-07,2025-01-10,101.21,107.11,KAR (TP),579.95,144491.29
UAL,2025-01-13,2025-01-21,104.71,110.52,KAR (TP),551.87,145040.15
UAL,2025-01-22,2025-01-23,107.97,103.0,ZARAR (SL),-463.31,144573.84
UAL,2025-05-14,2025-05-15,78.99,76.54,ZARAR (SL),-313.17,144257.68
UAL,2025-05-27,2025-06-06,78.18,84.23,KAR (TP),770.86,145025.53
UAL,2025-07-16,2025-08-01,88.47,84.57,ZARAR (SL),-443.83,144578.7
UAL,2025-08-12,2025-08-26,98.47,104.13,KAR (TP),571.79,145147.5
UAL,2025-09-02,2025-09-24,104.68,101.39,ZARAR (SL),-317.29,144827.21
UAL,2025-11-25,2025-12-02,98.91,104.38,KAR (TP),550.03,145374.23
UAL,2025-12-03,2025-12-04,108.48,104.73,ZARAR (SL),-348.69,145022.55
LUV,2024-01-26,2024-02-08,28.91,31.06,KAR (TP),741.43,145760.98
LUV,2024-02-12,2024-02-21,31.5,33.18,KAR (TP),530.7,146288.68
LUV,2024-04-17,2024-04-25,27.79,26.33,ZARAR (SL),-531.15,145754.54
LUV,2024-06-03,2024-06-10,26.74,28.68,KAR (TP),722.89,146474.43
LUV,2024-06-11,2024-07-05,27.09,26.18,ZARAR (SL),-338.25,146133.18
LUV,2024-09-18,2024-10-03,28.26,29.83,KAR (TP),554.09,146684.27
LUV,2024-10-04,2024-10-17,30.55,29.42,ZARAR (SL),-374.2,146307.07
LUV,2024-10-29,2024-11-04,30.34,29.24,ZARAR (SL),-363.94,145940.13
LUV,2024-11-25,2024-12-04,31.71,33.39,KAR (TP),527.37,146464.5
LUV,2024-12-11,2024-12-18,32.83,31.75,ZARAR (SL),-333.55,146127.95
LUV,2025-01-21,2025-01-22,32.7,31.32,ZARAR (SL),-426.81,145698.14
LUV,2025-03-11,2025-03-17,30.01,31.77,KAR (TP),583.49,146278.63
LUV,2025-05-22,2025-05-28,30.86,32.52,KAR (TP),535.29,146810.92
LUV,2025-05-30,2025-06-04,33.0,31.91,ZARAR (SL),-335.53,146472.39
LUV,2025-07-01,2025-07-10,33.22,37.14,KAR (TP),1176.29,147645.68
LUV,2025-09-02,2025-09-09,32.07,30.99,ZARAR (SL),-339.76,147302.91
LUV,2025-09-19,2025-10-10,32.52,31.29,ZARAR (SL),-381.23,146918.68
LUV,2025-10-22,2025-10-23,33.76,31.65,ZARAR (SL),-628.0,146287.68
LUV,2025-12-04,2025-12-05,35.81,37.85,KAR (TP),566.67,146851.36
ALK,2024-02-20,2024-02-26,38.92,37.71,ZARAR (SL),-313.89,146534.46
ALK,2024-03-12,2024-03-27,38.61,42.01,KAR (TP),877.6,147409.06
ALK,2024-04-17,2024-04-19,42.72,45.01,KAR (TP),533.05,147939.11
ALK,2024-04-25,2024-04-30,44.55,43.02,ZARAR (SL),-346.43,147589.68
ALK,2024-07-16,2024-07-18,40.5,37.25,ZARAR (SL),-805.47,146781.21
ALK,2024-10-04,2024-10-11,42.48,44.63,KAR (TP),503.12,147281.33
ALK,2024-10-21,2024-11-01,46.04,49.23,KAR (TP),689.88,147968.2
ALK,2024-11-04,2024-11-06,47.23,51.62,KAR (TP),926.49,148891.7
ALK,2024-12-03,2024-12-05,52.55,55.88,KAR (TP),630.68,149519.38
ALK,2024-12-06,2024-12-10,54.34,61.29,KAR (TP),1275.98,150792.36
ALK,2025-01-07,2025-01-21,65.52,68.88,KAR (TP),509.82,151299.18
ALK,2025-01-22,2025-01-28,67.4,71.41,KAR (TP),591.96,151888.14
ALK,2025-01-31,2025-02-21,73.25,70.18,ZARAR (SL),-422.11,151463.03
ALK,2025-05-05,2025-05-08,48.65,52.77,KAR (TP),843.87,152303.89
ALK,2025-05-22,2025-06-13,50.11,47.46,ZARAR (SL),-531.84,151769.06
ALK,2025-07-16,2025-07-28,51.65,54.33,KAR (TP),515.88,152281.93
ALK,2025-07-29,2025-08-01,54.15,51.37,ZARAR (SL),-516.39,151762.54
ALK,2025-08-12,2025-08-22,56.22,59.5,KAR (TP),580.42,152339.97
ALK,2025-08-25,2025-08-28,60.01,63.18,KAR (TP),525.25,152862.21
ALK,2025-11-26,2025-12-03,42.51,45.37,KAR (TP),669.78,153528.99
ALK,2025-12-04,2025-12-10,47.32,51.75,KAR (TP),933.18,154459.17
DUK,2024-03-06,2024-04-24,88.21,92.8,KAR (TP),516.83,154973.0
DUK,2024-04-25,2024-05-17,92.87,98.4,KAR (TP),592.85,155562.85
DUK,2024-05-31,2024-06-18,98.1,94.74,ZARAR (SL),-344.8,155215.05
DUK,2024-07-10,2024-07-24,97.4,102.86,KAR (TP),558.12,155770.17
DUK,2024-08-05,2024-09-03,105.14,110.69,KAR (TP),524.86,156292.02
DUK,2024-09-11,2024-10-07,111.09,105.38,ZARAR (SL),-516.77,155772.26
DUK,2024-10-17,2024-10-29,115.27,109.37,ZARAR (SL),-514.69,155254.56
DUK,2024-12-02,2024-12-10,111.16,107.23,ZARAR (SL),-356.36,154895.2
DUK,2025-01-21,2025-02-11,106.9,112.62,KAR (TP),531.44,155423.64
DUK,2025-02-13,2025-03-03,109.97,115.59,KAR (TP),507.61,155928.25
DUK,2025-03-04,2025-04-03,113.39,120.83,KAR (TP),653.3,156578.55
DUK,2025-05-05,2025-05-12,117.61,112.84,ZARAR (SL),-408.8,156166.75
DUK,2025-06-26,2025-08-01,114.26,120.81,KAR (TP),569.9,156733.66
DUK,2025-08-12,2025-12-03,122.34,118.62,ZARAR (SL),-307.05,156423.6
NEE,2024-03-08,2024-03-19,54.97,58.26,KAR (TP),595.51,157016.11
NEE,2024-04-17,2024-04-29,60.66,64.11,KAR (TP),566.06,157579.17
NEE,2024-05-01,2024-05-08,65.24,69.28,KAR (TP),614.98,158191.15
NEE,2024-05-30,2024-06-11,74.35,69.62,ZARAR (SL),-639.76,157548.39
NEE,2024-07-11,2024-07-15,71.5,67.93,ZARAR (SL),-502.33,157043.06
NEE,2024-07-25,2024-08-01,70.29,75.03,KAR (TP),671.02,157711.08
NEE,2024-08-05,2024-08-26,73.39,77.18,KAR (TP),513.43,158221.51
NEE,2024-08-30,2024-09-13,77.55,81.54,KAR (TP),511.22,158729.73
NEE,2024-09-19,2024-10-29,79.27,76.64,ZARAR (SL),-334.75,158391.98
NEE,2025-01-21,2025-01-22,68.71,66.42,ZARAR (SL),-336.1,158052.88
NEE,2025-02-21,2025-02-27,69.41,67.28,ZARAR (SL),-310.35,157739.53
NEE,2025-03-11,2025-03-18,72.38,69.13,ZARAR (SL),-452.82,157283.71
NEE,2025-04-03,2025-04-04,70.53,65.42,ZARAR (SL),-727.98,156552.74
NEE,2025-05-08,2025-05-13,66.8,70.5,KAR (TP),551.74,157101.48
NEE,2025-05-21,2025-05-22,69.95,65.45,ZARAR (SL),-646.0,156452.48
NEE,2025-06-20,2025-07-17,70.5,74.1,KAR (TP),507.28,156956.76
NEE,2025-08-27,2025-09-04,72.83,70.39,ZARAR (SL),-337.55,156616.21
NEE,2025-09-25,2025-10-01,74.15,78.14,KAR (TP),535.51,157148.73
NEE,2025-10-27,2025-10-29,85.45,81.21,ZARAR (SL),-499.34,156646.39
NEE,2025-11-10,2025-12-08,84.2,80.55,ZARAR (SL),-436.47,156206.92
SO,2024-03-13,2024-04-16,65.96,63.92,ZARAR (SL),-313.27,155890.65
SO,2024-04-26,2024-05-07,69.05,72.58,KAR (TP),507.86,156395.51
SO,2024-05-31,2024-06-17,76.28,73.93,ZARAR (SL),-309.96,156082.55
SO,2024-07-11,2024-08-01,76.01,83.35,KAR (TP),962.44,157041.98
SO,2024-08-06,2024-09-23,82.28,86.87,KAR (TP),554.81,157593.79
SO,2024-09-24,2024-11-07,86.11,83.43,ZARAR (SL),-315.05,157275.74
SO,2025-01-16,2025-02-20,81.17,85.7,KAR (TP),554.29,157827.03
SO,2025-03-04,2025-04-08,87.72,84.76,ZARAR (SL),-340.08,157483.95
SO,2025-04-23,2025-05-12,88.93,85.66,ZARAR (SL),-370.61,157110.35
SO,2025-06-12,2025-07-22,88.92,94.32,KAR (TP),604.57,157711.92
SO,2025-07-28,2025-10-10,92.79,97.49,KAR (TP),502.76,158211.68
EXC,2024-02-21,2024-04-08,33.54,35.37,KAR (TP),542.39,158751.07
EXC,2024-04-19,2024-06-12,35.16,32.86,ZARAR (SL),-656.01,158092.06
EXC,2024-08-05,2024-09-10,35.48,37.3,KAR (TP),511.39,158600.45
EXC,2024-09-18,2024-11-01,37.73,36.44,ZARAR (SL),-344.77,158252.68
EXC,2025-01-22,2025-02-07,37.84,39.86,KAR (TP),529.89,158779.57
EXC,2025-02-10,2025-02-25,40.33,42.89,KAR (TP),630.92,159407.49
EXC,2025-03-04,2025-03-31,42.54,44.88,KAR (TP),546.45,159950.94
EXC,2025-04-04,2025-05-13,44.17,42.22,ZARAR (SL),-443.23,159504.71
EXC,2025-06-12,2025-06-25,42.88,41.55,ZARAR (SL),-312.35,159189.37
EXC,2025-07-08,2025-08-04,42.25,44.38,KAR (TP),501.65,159688.02
EXC,2025-08-06,2025-09-08,44.28,42.65,ZARAR (SL),-370.71,159314.3
EXC,2025-09-26,2025-10-07,43.71,46.38,KAR (TP),609.38,159920.69
EXC,2025-10-27,2025-10-31,47.65,45.72,ZARAR (SL),-408.66,159509.03
AEP,2024-02-15,2024-03-28,76.41,80.86,KAR (TP),579.6,160085.62
AEP,2024-04-19,2024-05-03,79.08,83.21,KAR (TP),519.57,160602.19
AEP,2024-07-11,2024-07-25,86.15,90.9,KAR (TP),547.42,161146.61
AEP,2024-08-05,2024-09-04,93.0,98.02,KAR (TP),537.25,161680.86
AEP,2024-09-19,2024-10-07,97.36,93.84,ZARAR (SL),-364.71,161313.15
AEP,2024-11-05,2024-11-06,96.08,92.11,ZARAR (SL),-416.35,160893.81
AEP,2025-01-13,2025-01-27,91.36,99.17,KAR (TP),852.72,161743.53
AEP,2025-01-30,2025-02-12,94.73,99.83,KAR (TP),535.35,162275.87
AEP,2025-02-13,2025-02-24,98.5,103.67,KAR (TP),521.8,162794.68
AEP,2025-03-04,2025-04-07,102.65,99.07,ZARAR (SL),-351.73,162439.95
AEP,2025-06-23,2025-07-21,101.66,106.81,KAR (TP),503.24,162940.2
AEP,2025-07-28,2025-08-01,106.23,111.77,KAR (TP),518.54,163455.74
AEP,2025-08-13,2025-09-04,112.23,107.79,ZARAR (SL),-398.19,163054.54
AEP,2025-09-30,2025-10-07,111.62,117.24,KAR (TP),500.11,163551.66
AEP,2025-10-29,2025-12-08,121.15,115.73,ZARAR (SL),-450.75,163097.91
SRE,2024-02-23,2024-04-12,67.55,65.03,ZARAR (SL),-374.77,162720.14
SRE,2024-04-22,2024-05-08,67.34,71.23,KAR (TP),573.41,163290.55
SRE,2024-05-31,2024-08-01,72.93,77.78,KAR (TP),661.57,163949.12
SRE,2024-08-05,2024-09-04,75.12,79.61,KAR (TP),594.2,164540.32
SRE,2024-09-09,2024-11-06,79.17,84.88,KAR (TP),718.52,165255.84
SRE,2024-11-07,2024-11-21,86.33,91.07,KAR (TP),546.24,165799.08
SRE,2024-11-26,2024-12-06,89.72,86.76,ZARAR (SL),-333.02,165463.07
SRE,2025-01-21,2025-01-22,83.77,80.18,ZARAR (SL),-431.85,165028.21
SRE,2025-02-14,2025-02-25,81.43,68.4,ZARAR (SL),-1603.48,163421.74
SRE,2025-04-01,2025-04-04,69.93,64.38,ZARAR (SL),-796.74,162622.0
SRE,2025-04-21,2025-04-24,68.85,72.82,KAR (TP),573.21,163192.21
SRE,2025-05-13,2025-05-27,73.41,77.11,KAR (TP),500.13,163689.34
SRE,2025-05-30,2025-06-05,76.8,74.22,ZARAR (SL),-338.92,163347.42
SRE,2025-08-07,2025-09-08,81.4,78.27,ZARAR (SL),-388.03,162956.39
SRE,2025-09-18,2025-09-24,81.3,86.03,KAR (TP),578.96,163532.35
SRE,2025-11-07,2025-11-20,93.04,90.05,ZARAR (SL),-324.17,163205.18
WEC,2024-03-04,2024-05-07,74.98,78.85,KAR (TP),512.55,163714.73
WEC,2024-07-11,2024-07-30,76.31,81.31,KAR (TP),651.72,164363.45
WEC,2024-08-22,2024-10-16,89.13,94.68,KAR (TP),619.85,164980.3
WEC,2024-10-18,2024-10-29,95.74,91.4,ZARAR (SL),-455.68,164521.62
WEC,2024-11-08,2024-11-27,93.57,98.47,KAR (TP),520.45,165039.07
WEC,2025-01-16,2025-02-13,95.15,100.36,KAR (TP),544.82,165580.89
WEC,2025-03-04,2025-07-22,102.91,108.33,KAR (TP),523.79,166101.68
WEC,2025-07-29,2025-09-29,106.89,113.31,KAR (TP),597.7,166696.38
WEC,2025-10-02,2025-12-03,111.13,107.29,ZARAR (SL),-348.95,166344.43
D,2024-02-15,2024-02-23,41.31,43.47,KAR (TP),517.99,166859.42
D,2024-02-26,2024-03-18,42.29,44.67,KAR (TP),561.77,167418.2
D,2024-03-19,2024-03-26,44.67,42.99,ZARAR (SL),-380.24,167034.96
D,2024-04-12,2024-04-16,45.04,43.15,ZARAR (SL),-422.14,166609.82
D,2024-04-30,2024-05-20,46.95,49.53,KAR (TP),546.23,167153.05
D,2024-05-28,2024-06-14,48.71,47.03,ZARAR (SL),-347.56,166802.5
D,2024-07-11,2024-08-01,48.15,51.7,KAR (TP),734.94,167534.44
D,2024-08-05,2024-09-03,50.4,53.54,KAR (TP),621.24,168152.68
D,2024-09-11,2024-10-10,54.01,52.37,ZARAR (SL),-307.04,167842.64
D,2024-10-22,2024-11-04,56.63,54.38,ZARAR (SL),-399.67,167439.97
D,2024-11-27,2024-12-03,56.35,54.09,ZARAR (SL),-403.12,167033.85
D,2025-01-16,2025-01-22,52.55,50.52,ZARAR (SL),-389.85,166641.0
D,2025-02-10,2025-03-25,52.79,51.05,ZARAR (SL),-333.4,166304.6
D,2025-05-12,2025-05-20,52.98,56.02,KAR (TP),571.29,166872.89
D,2025-05-21,2025-06-17,54.6,52.57,ZARAR (SL),-376.16,166493.74
D,2025-07-02,2025-08-01,56.13,59.06,KAR (TP),517.72,167008.46
D,2025-09-15,2025-10-31,59.9,58.03,ZARAR (SL),-314.98,166690.48
D,2025-11-13,2025-12-10,60.19,58.06,ZARAR (SL),-356.96,166330.52
ED,2024-03-05,2024-04-25,83.87,88.7,KAR (TP),572.34,166899.86
ED,2024-05-22,2024-05-28,91.38,88.6,ZARAR (SL),-306.76,166590.11
ED,2024-07-16,2024-07-26,87.02,91.67,KAR (TP),531.13,167118.24
ED,2024-08-15,2024-09-04,95.1,100.05,KAR (TP),518.01,167633.25
ED,2024-09-06,2024-11-01,98.98,95.84,ZARAR (SL),-320.58,167309.67
ED,2025-01-16,2025-02-21,89.14,95.83,KAR (TP),747.38,168054.05
ED,2025-02-24,2025-03-10,97.22,104.03,KAR (TP),697.24,168748.29
ED,2025-03-12,2025-03-18,100.1,105.15,KAR (TP),500.7,169245.99
ED,2025-03-21,2025-04-22,105.14,110.5,KAR (TP),507.21,169750.19
ED,2025-05-01,2025-05-08,109.78,105.09,ZARAR (SL),-430.33,169316.87
ED,2025-06-13,2025-06-18,102.26,99.08,ZARAR (SL),-313.7,169000.17
ED,2025-07-23,2025-08-28,100.87,97.36,ZARAR (SL),-350.99,168646.18
ED,2025-09-30,2025-10-29,99.69,96.2,ZARAR (SL),-353.18,168290.0
ED,2025-11-14,2025-12-02,100.82,96.87,ZARAR (SL),-394.82,167892.19
XEL,2024-04-04,2024-05-21,51.07,53.9,KAR (TP),549.35,168438.54
XEL,2024-05-22,2024-05-24,52.74,51.03,ZARAR (SL),-327.21,168108.33
XEL,2024-07-17,2024-07-30,53.08,56.26,KAR (TP),595.34,168700.67
XEL,2024-08-13,2024-09-04,57.25,60.61,KAR (TP),583.66,169281.32
XEL,2024-09-24,2024-10-10,62.11,60.16,ZARAR (SL),-316.23,168962.09
XEL,2024-10-24,2024-10-30,63.02,61.02,ZARAR (SL),-319.39,168639.71
XEL,2024-11-12,2024-11-27,66.4,70.58,KAR (TP),625.19,169261.9
XEL,2025-01-21,2025-02-28,66.05,70.36,KAR (TP),650.07,169908.97
XEL,2025-03-04,2025-03-06,68.34,66.03,ZARAR (SL),-341.42,169564.54
XEL,2025-04-03,2025-04-04,70.99,66.81,ZARAR (SL),-592.13,168969.41
XEL,2025-04-22,2025-04-25,70.25,67.9,ZARAR (SL),-337.78,168628.63
XEL,2025-05-05,2025-05-12,69.76,66.7,ZARAR (SL),-441.71,168183.92
XEL,2025-07-16,2025-07-22,68.63,72.49,KAR (TP),559.38,168740.31
XEL,2025-07-28,2025-09-24,70.59,77.93,KAR (TP),1037.25,169774.55
XEL,2025-10-30,2025-12-02,81.59,79.04,ZARAR (SL),-315.54,169456.02
VNQ,2024-02-29,2024-04-12,79.17,76.27,ZARAR (SL),-370.23,169082.79
VNQ,2024-05-10,2024-07-11,77.37,82.02,KAR (TP),598.89,169678.67
VNQ,2024-07-31,2024-08-30,85.43,89.9,KAR (TP),519.06,170194.73
VNQ,2024-09-26,2024-11-01,91.99,88.73,ZARAR (SL),-357.99,169833.74
VNQ,2024-11-25,2024-12-10,92.99,90.04,ZARAR (SL),-319.66,169511.08
VNQ,2025-02-03,2025-04-04,86.94,81.85,ZARAR (SL),-589.0,168919.08
VNQ,2025-05-13,2025-07-23,85.99,90.34,KAR (TP),503.92,169420.0
VNQ,2025-07-29,2025-08-01,90.02,87.28,ZARAR (SL),-307.22,169109.78
SPG,2024-02-06,2024-02-22,129.81,137.16,KAR (TP),563.29,169668.57
SPG,2024-02-29,2024-03-19,134.11,141.32,KAR (TP),534.22,170199.79
SPG,2024-03-28,2024-04-02,143.51,137.6,ZARAR (SL),-415.17,169781.62
SPG,2024-05-08,2024-07-17,135.61,143.92,KAR (TP),609.73,170388.36
SPG,2024-07-31,2024-08-05,142.57,137.56,ZARAR (SL),-354.28,170031.08
SPG,2024-08-15,2024-08-23,146.67,154.7,KAR (TP),544.32,170572.4
SPG,2024-09-03,2024-09-24,152.31,160.05,KAR (TP),505.58,171074.98
SPG,2024-10-28,2024-11-11,162.32,170.62,KAR (TP),508.25,171580.23
SPG,2024-11-12,2024-12-19,167.68,161.09,ZARAR (SL),-396.01,171181.22
SPG,2025-02-05,2025-03-07,170.47,162.84,ZARAR (SL),-450.21,170728.01
SPG,2025-05-13,2025-07-03,155.02,162.77,KAR (TP),497.28,171222.28
SPG,2025-07-08,2025-08-13,159.56,168.48,KAR (TP),556.19,171775.48
SPG,2025-08-14,2025-09-04,168.09,177.2,KAR (TP),538.84,172311.32
SPG,2025-09-18,2025-10-29,177.9,171.53,ZARAR (SL),-361.15,171947.17
PLD,2024-02-13,2024-03-26,122.39,117.89,ZARAR (SL),-370.85,171571.82
PLD,2024-05-15,2024-05-23,103.62,99.52,ZARAR (SL),-398.49,171170.33
PLD,2024-06-04,2024-07-03,102.47,107.66,KAR (TP),503.3,171670.62
