Sembol,Alis_Tarihi,Satis_Tarihi,Alis_Fiyati,Satis_Fiyati,Sonuc,Net_PNL,Kasa_Etkisi
CAT,2025-01-27,2025-01-30,390.53,370.76,ZARAR (SL),-509.36,129827.42
CAT,2025-05-30,2025-06-23,345.77,363.85,KAR (TP),519.94,130344.36
CAT,2025-08-01,2025-08-11,427.46,407.37,ZARAR (SL),-473.04,129868.32
CAT,2025-08-22,2025-08-29,434.42,417.84,ZARAR (SL),-384.71,129480.61
CAT,2025-09-11,2025-09-18,430.14,465.62,KAR (TP),821.79,130299.41
CAT,2025-10-10,2025-10-14,489.89,525.96,KAR (TP),733.21,131029.62
CAT,2025-10-22,2025-10-29,513.91,585.49,KAR (TP),1389.85,132416.47
CAT,2025-11-04,2025-11-28,547.58,575.76,KAR (TP),511.63,132925.1
CAT,2025-12-02,2025-12-10,582.47,615.35,KAR (TP),561.49,133483.59
CAT,2025-12-12,2025-12-17,597.89,561.89,ZARAR (SL),-605.12,132875.47
DE,2024-02-01,2024-02-09,383.93,371.84,ZARAR (SL),-317.72,132554.75
DE,2024-02-12,2024-02-15,379.74,355.63,ZARAR (SL),-638.1,131913.65
DE,2024-05-10,2024-05-16,399.26,386.08,ZARAR (SL),-332.99,131577.66
DE,2024-06-26,2024-07-01,368.29,354.73,ZARAR (SL),-371.0,131203.66
DE,2024-07-29,2024-08-01,370.24,351.71,ZARAR (SL),-503.57,130697.09
DE,2024-09-06,2024-09-18,374.95,394.12,KAR (TP),508.32,131202.41
DE,2024-09-20,2024-11-13,398.86,384.05,ZARAR (SL),-374.17,130825.23
DE,2024-11-21,2024-11-25,431.48,456.28,KAR (TP),571.8,131394.04
DE,2025-01-17,2025-01-24,450.85,473.94,KAR (TP),509.25,131900.29
DE,2025-02-11,2025-02-18,469.52,496.5,KAR (TP),571.74,132469.03
DE,2025-02-19,2025-02-21,504.13,485.04,ZARAR (SL),-381.78,132084.25
DE,2025-02-28,2025-03-03,475.94,461.13,ZARAR (SL),-314.16,131767.1
DE,2025-03-06,2025-03-13,477.97,462.38,ZARAR (SL),-329.19,131434.9
DE,2025-05-01,2025-05-15,476.84,512.9,KAR (TP),753.22,132185.12
DE,2025-05-30,2025-08-14,502.91,477.17,ZARAR (SL),-514.68,131667.45
DE,2025-11-04,2025-11-25,468.3,498.13,KAR (TP),633.99,132298.43
DE,2025-12-12,2025-12-22,484.8,468.77,ZARAR (SL),-333.65,131961.78
EOG,2024-02-15,2024-03-11,108.15,114.37,KAR (TP),572.06,132530.84
EOG,2024-03-12,2024-03-25,114.39,120.46,KAR (TP),527.45,133055.29
EOG,2024-04-25,2024-05-01,129.0,123.85,ZARAR (SL),-402.67,132649.62
EOG,2024-06-28,2024-07-15,119.96,126.42,KAR (TP),535.65,133182.27
EOG,2024-07-19,2024-07-23,124.04,119.86,ZARAR (SL),-339.56,132839.71
EOG,2024-08-29,2024-09-03,124.74,118.64,ZARAR (SL),-491.54,132345.18
EOG,2024-09-19,2024-09-26,120.15,115.52,ZARAR (SL),-388.78,131953.39
EOG,2024-11-08,2024-12-04,129.64,125.2,ZARAR (SL),-345.23,131605.16
EOG,2025-01-27,2025-01-31,128.46,122.45,ZARAR (SL),-470.57,131131.59
EOG,2025-02-20,2025-02-25,132.07,127.83,ZARAR (SL),-323.63,130804.96
EOG,2025-02-27,2025-03-03,127.14,117.34,ZARAR (SL),-774.0,130027.96
EOG,2025-05-09,2025-06-10,109.16,115.8,KAR (TP),605.35,130630.32
EOG,2025-06-23,2025-07-21,119.84,115.38,ZARAR (SL),-374.84,130252.48
EOG,2025-08-15,2025-09-02,117.86,124.9,KAR (TP),594.53,130844.01
EOG,2025-09-16,2025-09-19,119.69,114.9,ZARAR (SL),-403.53,130437.48
EOG,2025-11-11,2025-11-25,109.34,105.47,ZARAR (SL),-356.94,130077.54
EOG,2025-12-01,2025-12-15,109.71,105.93,ZARAR (SL),-347.54,129726.99
OXY,2024-02-13,2024-02-16,55.47,58.27,KAR (TP),502.12,130226.11
OXY,2024-02-20,2024-03-14,57.35,60.47,KAR (TP),542.03,130765.14
OXY,2024-04-15,2024-04-17,66.04,63.76,ZARAR (SL),-348.33,130413.81
OXY,2024-06-24,2024-07-08,61.35,59.12,ZARAR (SL),-366.64,130044.17
